1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024,2025
424108518033.70404,788594064049.7915,624810437946.7513,612663857535.6584,624552438664.2999,905366810544.6873,1407911712927.6692,1237744651280.7039,1561804604800.8872,701135012292.4963,471307000847.1977,607871716447.3547,688301945805.7103,1056819755916.0089,456660650884.4441,515121374992.2232,338976312480.9514,305223033046.56476,537602128872.2929,404220227158.11536,487667063069.7516,23478104453105.8,425472770415.41284,687152519169.428,151969520730.2028,422716899628.9104,277975175191.2848,341341964675.4638,440569306560.7503,334412835578.6595,432482398441.2737,586845995436.6714,1106135146509.1855,749968939911.627,595550981595.4274,583940438725.5277,260379305428.30984,561361202290.9209,224021516413.0762,488585298608.539,345458418791.2223,590278114964.7719,480202093741.8485
135252721079.9789,363039054592.85364,244670045423.82343,355361812809.06683,301381119008.9224,313210662996.34174,534861283953.598,460916686886.72034,499744823206.5642,298309112712.87024,225507760988.3705,229422995215.72644,275689780891.2634,382269073370.90784,132769488018.76326,174392777091.34122,106896219318.48647,224158646344.2615,309723030462.3907,168760633251.2962,286202477905.83545,425472770415.41284,528153929809.8995,275534779651.6144,126355042137.97565,245211728967.57672,157404215217.4815,89931003099.13531,206498232154.73212,118906528568.75218,173177860931.2171,234891452563.62213,429316628367.1919,295930874203.03625,223425962714.047,190567566618.46866,141397788477.92026,265347396266.7137,92913568849.69345,186318200269.75168,97157730668.43399,352343246850.8189,154475098854.4644
216024075265.7486,527281805957.7371,368450910767.0967,486132174210.56885,442483160962.114,423220156193.79755,714743150152.5078,646414803929.7367,652074113656.1385,439759282022.0331,336297845431.6544,362263035786.183,414106838571.7169,529611947174.43097,211663649730.4342,259470856250.77094,152725810057.56842,348240424752.789,411295775422.985,246529122967.81363,361993416875.1258,687152519169.428,275534779651.6144,928701901080.8143,169515260124.98087,352224049918.98,221620992641.96027,156106106936.35278,258423684028.01157,181187899334.0092,264281991773.87866,357613505749.3914,623021267954.0918,395535422653.28723,325593926842.73694,297778252352.85394,177380946728.583,367414237460.6419,119495801382.16486,256763905327.38046,155552205608.20337,464953481219.59,207262650775.39645
106781332642.81296,241862744040.34982,189908649204.7868,258608362228.00482,198280693450.44864,208169733316.75693,371343732742.817,324918787954.7713,333436524382.4125,183075397700.82297,141850012231.94467,148720042120.95523,197772491501.7283,255657107667.58844,95536222082.15704,89725769164.4571,80217022039.62732,166695839794.16486,207089759055.45523,109800907311.31442,180523243081.7456,151969520730.2028,126355042137.97565,169515260124.98087,263215924567.96045,197154060778.2679,119255834734.20148,72208279039.83275,121533282868.69635,83433816961.90695,126254809051.46419,176812017342.6424,297208103210.26526,196504150699.0834,182110006235.77176,140801161861.39862,95469406825.71513,160582860630.50656,51805245927.012024,135423927233.41179,84876802666.48343,242337645408.91788,120876666883.86552
191632324990.74496,505010050659.88116,374665555223.61676,487670614878.4276,406213160090.0472,423892130223.3363,669849370044.3236,618774107170.4779,699097963237.0342,385443757634.8356,326217663768.2416,335795434654.4891,396863713799.01575,537920589030.6033,194441830091.7241,229968967168.49783,148301796668.3802,296741584841.2664,427758337494.2774,273202610090.10928,353216032935.91205,422716899628.9104,245211728967.57672,352224049918.98,197154060778.2679,887012038013.3387,243769404025.5682,152004181279.16702,249608372725.4281,195622551538.53116,213149619197.77707,380152978398.2679,599232896363.4144,402416615528.2795,347634940314.81024,288755235871.54596,169228971631.42703,373447436423.2864,114229912394.88216,271654883937.7559,158583200221.1338,476755531393.92224,244637086269.55997
149456370306.07385,296643608458.44385,236596224079.18402,327253006324.1588,267492226040.44028,271033695454.9659,491626452623.1065,423600429884.0011,481238990374.5394,282242266114.44916,199241173853.75177,218573401854.66095,234657353446.521,333460302841.8684,120498344739.99391,145807614161.46677,101544603479.48964,195529893036.11606,275044712582.8436,146640160662.75516,240658172188.64774,277975175191.2848,157404215217.4815,221620992641.96027,119255834734.20148,243769404025.5682,427236996195.185,92208801334.57605,155708286170.4469,108499563572.97665,151106227683.30194,225128284656.13693,394585577627.1571,254371567388.18546,230993340913.72003,186694615267.00153,129999459789.48247,213506630186.4183,75632895079.79167,169886951750.39334,93290702774.03406,319225784522.7919,169456651529.81885
100500997537.3308,246674629619.16333,173606125330.16055,227833778957.96118,211125266686.0387,191453079933.88947,315607258976.4877,287340045483.93567,354387152746.93835,209991015490.25183,151230776567.4769,154468344599.51974,170784050613.92947,239267588067.21454,100048049248.08199,125210451458.16023,77720674314.85641,131499435630.5728,150972836746.88593,112501087774.26878,154290013526.1651,341341964675.4638,89931003099.13531,156106106936.35278,72208279039.83275,152004181279.16702,92208801334.57605,258517688705.5316,121464250208.83656,85831461645.36388,125305976592.36754,156538788087.41995,278515476868.1288,201750019978.0573,169029527947.9406,141934758099.07062,92544602394.86081,171117092484.79532,53039571197.843925,125024003454.4918,63819544643.29855,201649716131.53387,129414913504.44112
176217820762.22192,378557701422.3064,250403474249.96606,339003336423.07355,318848363087.2977,284780992568.7125,477353409368.5866,438434397639.7682,513523120680.7242,351494833430.052,241138191898.88205,228859729733.71634,269880431691.1411,382585049771.61194,147878864254.54507,166604331357.83975,121974966759.33975,218473786898.42804,319375343016.2554,174570267802.40158,222435490735.4204,440569306560.7503,206498232154.73212,258423684028.01157,121533282868.69635,249608372725.4281,155708286170.4469,121464250208.83656,757950837479.0607,131027008493.06456,160419893746.03427,223721896402.53876,438145663160.19037,300832767294.4145,214024651585.69034,198402319655.67313,131232660369.31384,191328347778.55066,87548877489.10999,182327230362.80115,102698877173.79004,356402570937.6939,164757004322.52875
111826602630.53255,252856318817.0031,206515603245.7725,267512085261.4148,217224761025.14038,215384120698.15854,358320724865.04443,335192038315.6049,379136616585.6078,210724092182.47592,149847023256.54352,186445730632.84726,199517562437.1319,277952907681.5428,97234404392.81839,117399679459.59795,77674126398.08559,155571793683.80734,220090243704.1275,119608092440.08794,196323895581.09372,334412835578.6595,118906528568.75218,181187899334.0092,83433816961.90695,195622551538.53116,108499563572.97665,85831461645.36388,131027008493.06456,283313907697.7703,122036525257.91362,166206338526.50333,297905339519.28314,206058464999.71753,165239205002.11038,126377098920.5948,112200673933.2482,184600892488.32233,62339514950.341774,139112123379.09952,81565995874.39786,226589503912.1316,122044322150.39177
149808895393.75516,350456648712.98956,258731381852.12265,313201396656.63226,292245835346.0949,340265509359.3123,521290191403.87195,447045907972.25354,503316963490.8548,266228068166.08463,236484825180.25427,230743398078.44354,244013693494.6704,356716681463.10565,146806217291.30524,164033711553.7275,98518532784.16888,219350284447.45306,279247485855.43353,136194931064.66246,233915968609.59366,432482398441.2737,173177860931.2171,264281991773.87866,126254809051.46419,213149619197.77707,151106227683.30194,125305976592.36754,160419893746.03427,122036525257.91362,486563461049.9433,231295240028.22174,399960558514.75116,278493426301.1959,225596160802.94415,204092623976.19354,124909248291.89137,244428791531.67358,87649154113.65256,174812474394.12534,104971343739.56837,315027339400.7838,175521874939.2192
203927586790.31998,468794872417.2923,376302382577.92145,491441053317.56525,401258159898.0071,402936751812.3958,657818846669.7025,602642962070.2129,673594289761.7645,353260174933.0186,339508612786.0095,302739950183.9793,407525259649.2383,428086566944.9472,187503610609.94385,260949405854.6002,140172069201.58658,289719220567.4693,416790594643.90027,240853014728.13593,345398941940.29034,586845995436.6714,234891452563.62213,357613505749.3914,176812017342.6424,380152978398.2679,225128284656.13693,156538788087.41995,223721896402.53876,166206338526.50333,231295240028.22174,676380918515.9138,593241559978.261,396216087278.9438,305578863788.4467,292817620247.1963,172123104055.44055,338607260280.18585,125164704121.67043,246058257014.51074,147534865581.9556,463601901863.0321,218646565515.68048
407037838929.46063,868857428897.5385,677763237346.5535,852326627885.6682,760920194015.2079,756189445431.286,1292280443004.7925,1082821579478.963,1380712539292.0505,701243299701.6731,529588840716.7338,526843287064.7575,649715748069.6282,879884499471.0018,351120019221.48346,444678316636.7762,274993173032.9031,509456529190.57367,706506545686.1682,435822279494.1607,655910991747.1641,1106135146509.1855,429316628367.1919,623021267954.0918,297208103210.26526,599232896363.4144,394585577627.1571,278515476868.1288,438145663160.19037,297905339519.28314,399960558514.75116,593241559978.261,1803119606891.0999,743649314332.4484,619128171468.917,514260697563.454,327483165117.66266,661198012277.5228,224651169876.6029,471995833575.77924,263977305709.17087,871691936898.4535,420355617311.0726
266570393442.58212,584277394214.4437,414294508514.10736,596401890883.9729,455623137204.3638,500380037126.0502,859416427380.6223,751261981745.7628,908350897802.1348,520104074013.2135,374961109275.5943,371815551921.0022,472844350677.77795,584304054058.1249,250603480808.21887,326542432145.5991,177398513055.09213,380326943829.20667,501780109100.46625,304845344306.5445,445651699883.197,749968939911.627,295930874203.03625,395535422653.28723,196504150699.0834,402416615528.2795,254371567388.18546,201750019978.0573,300832767294.4145,206058464999.71753,278493426301.1959,396216087278.9438,743649314332.4484,968666632057.2831,387439416919.05505,344421558880.40643,216551343799.41275,434775542434.1612,144590296477.6849,317715539742.9778,193942550965.39917,563992563660.0278,307752844444.6568
214470792145.09604,494046416036.3919,320203340978.67126,476538819043.83215,419805201067.3711,415625171551.2646,727034537974.1243,642786039687.6655,632544410057.1787,393818937134.58093,276405820311.90393,323582028410.5992,327800190501.8761,514191375272.6722,181777310755.022,247703698808.2074,162410643764.9413,267098257795.68948,384419734494.1407,251553577293.9362,329159179462.13165,595550981595.4274,223425962714.047,325593926842.73694,182110006235.77176,347634940314.81024,230993340913.72003,169029527947.9406,214024651585.69034,165239205002.11038,225596160802.94415,305578863788.4467,619128171468.917,387439416919.05505,1030167269510.2649,290683720943.77673,227768816783.8421,357247810302.62915,120071674996.76347,259866475181.04193,151918974666.54007,471182691388.9917,236137346873.77194
196548033636.5866,412805661625.9062,323611072506.7855,412250104164.56616,363129826258.5391,369121881081.39594,610967915780.6016,530965023411.03876,653527842861.2543,308953004730.2882,257069261979.63068,268787331208.90155,316454475712.92017,473193879696.61755,163847871033.80463,204217017828.75082,127247917339.7621,255072707722.31442,307351683319.7354,199977880925.42426,311518506940.37305,583940438725.5277,190567566618.46866,297778252352.85394,140801161861.39862,288755235871.54596,186694615267.00153,141934758099.07062,198402319655.67313,126377098920.5948,204092623976.19354,292817620247.1963,514260697563.454,344421558880.40643,290683720943.77673,498164074104.8849,144923910310.7749,292144451244.6636,98155579858.33893,216432510662.63922,128311942372.79013,406992150332.9284,197601798054.58948
136360853198.65703,260269190515.09613,232834246896.4436,266871463320.33133,250252573883.88104,262696239069.25583,407996977902.97394,402092097674.16595,267806746349.84955,255044726837.36295,158000284847.02408,185640241137.04938,222576549537.0774,413957703436.10205,115293402664.71507,159522694991.7357,80719871624.19191,202875796023.9027,215008413257.7474,125840305174.24425,204175569884.66248,260379305428.30984,141397788477.92026,177380946728.583,95469406825.71513,169228971631.42703,129999459789.48247,92544602394.86081,131232660369.31384,112200673933.2482,124909248291.89137,172123104055.44055,327483165117.66266,216551343799.41275,227768816783.8421,144923910310.7749,683270074479.3262,197915777260.92673,61906310771.221725,170719150276.78278,97797988523.24866,277641922988.4755,118264303551.358
207032410562.44595,520906262405.59247,375901068780.72003,518171490534.8476,424328379927.63434,404720688565.6264,754734240661.8221,614970102372.9976,772600509312.0688,421453092097.3287,282698496139.0643,320819880650.3628,392323311809.64545,541265542182.72626,194140671262.36487,266916000021.1014,152153433767.32956,325981295497.72687,430865400464.0791,242249756629.2037,400933515550.0128,561361202290.9209,265347396266.7137,367414237460.6419,160582860630.50656,373447436423.2864,213506630186.4183,171117092484.79532,191328347778.55066,184600892488.32233,244428791531.67358,338607260280.18585,661198012277.5228,434775542434.1612,357247810302.62915,292144451244.6636,197915777260.92673,910157006301.71,127314091986.39258,262053627215.05362,158720115342.0877,469129168055.36835,217723107268.1476
68834219150.54108,154637811289.27054,133839577516.62653,167906686940.1652,147780015948.5556,134724578906.73987,243502391804.93625,204515316513.72183,244680856519.8489,113805044206.42436,110418299009.61061,112959828704.8913,126834353922.96053,144359650327.01614,71667027229.63805,84928323856.34943,57780519771.512115,93533619441.26312,140095015771.7178,89815306861.76627,132332376363.89383,224021516413.0762,92913568849.69345,119495801382.16486,51805245927.012024,114229912394.88216,75632895079.79167,53039571197.843925,87548877489.10999,62339514950.341774,87649154113.65256,125164704121.67043,224651169876.6029,144590296477.6849,120071674996.76347,98155579858.33893,61906310771.221725,127314091986.39258,113921029345.32986,99924286128.65448,49496242792.71737,155630278856.36627,79834760738.50461
151933957262.0893,339238864146.42303,305218167366.89307,365004557665.47485,290180145252.191,334536387635.2543,570357024569.5027,482301731263.47437,509224386745.62604,341404544562.00085,233726035568.07938,231896214140.03204,287269891183.1291,406941318273.42816,152611259237.39944,179024563544.93314,114629528921.83186,210908806682.62897,316812591420.48114,193909204907.21478,276931019466.9778,488585298608.539,186318200269.75168,256763905327.38046,135423927233.41179,271654883937.7559,169886951750.39334,125024003454.4918,182327230362.80115,139112123379.09952,174812474394.12534,246058257014.51074,471995833575.77924,317715539742.9778,259866475181.04193,216432510662.63922,170719150276.78278,262053627215.05362,99924286128.65448,470263493082.18604,114403060596.25621,363528234285.36957,182210494640.27383
90307984328.22757,215774415957.99484,144554896667.2708,224305600302.8852,180244302498.82138,174333602408.76312,291731662570.27765,240444901191.80734,316906912913.48145,175924065072.09256,129591595637.78171,138326248732.389,172838481722.94363,260914061776.55453,92406349868.80807,92159209259.06172,64189625439.546585,137477064113.9198,192336570291.69376,101766698967.14598,156581715077.10413,345458418791.2223,97157730668.43399,155552205608.20337,84876802666.48343,158583200221.1338,93290702774.03406,63819544643.29855,102698877173.79004,81565995874.39786,104971343739.56837,147534865581.9556,263977305709.17087,193942550965.39917,151918974666.54007,128311942372.79013,97797988523.24866,158720115342.0877,49496242792.71737,114403060596.25621,208293544648.08902,192119102556.1761,94772521599.6663
280249325523.4816,640710093984.6771,518996901014.61816,686151595628.6338,551743035521.2592,569787765505.9987,1013708110339.0085,901455535708.7845,914952766614.9808,636806502511.5067,437772415438.58777,443602422640.3621,553397475117.5725,834446005192.5599,236610787756.681,354161523488.65924,202626998086.01605,428943288290.9597,569578807562.758,336609099273.0415,489415702046.82056,590278114964.7719,352343246850.8189,464953481219.59,242337645408.91788,476755531393.92224,319225784522.7919,201649716131.53387,356402570937.6939,226589503912.1316,315027339400.7838,463601901863.0321,871691936898.4535,563992563660.0278,471182691388.9917,406992150332.9284,277641922988.4755,469129168055.36835,155630278856.36627,363528234285.36957,192119102556.1761,1576911689850.712,322467359381.94324
168031309137.25232,337558520837.0934,285170529680.11066,310163661013.69556,306901198411.37225,274373970699.11597,478873775444.8674,424423590184.91766,548835068216.42114,271067508784.9395,138947170789.19614,237690967381.54947,254171797841.65552,426083581368.3616,133254285976.5003,188863727442.14935,99271787949.38193,184463759133.58066,262944800229.79572,179929014018.53,262565783958.34967,480202093741.8485,154475098854.4644,207262650775.39645,120876666883.86552,244637086269.55997,169456651529.81885,129414913504.44112,164757004322.52875,122044322150.39177,175521874939.2192,218646565515.68048,420355617311.0726,307752844444.6568,236137346873.77194,197601798054.58948,118264303551.358,217723107268.1476,79834760738.50461,182210494640.27383,94772521599.6663,322467359381.94324,683096248012.2806
